copy_id,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
1040_1,12,4,0,16,0,14,8,0,18,10,2,15,6,13,5,0,3,9,0,11,1,0,17,7
1040_2,8,0,11,16,0,15,4,6,13,0,2,9,0,14,18,1,17,0,0,3,10,7,12,5
1040_3,0,1,0,2,16,18,11,7,3,6,4,5,15,14,13,9,0,0,0,12,0,8,17,10
1041_1,9,3,0,13,0,20,10,0,5,12,4,15,16,11,6,19,14,1,17,18,2,0,8,7
1041_2,10,19,18,13,0,15,3,16,11,17,4,1,0,20,5,2,8,0,0,14,12,7,9,6
1042_1,12,4,0,8,0,9,14,0,6,16,1,13,20,15,7,11,3,19,18,17,2,0,5,10
1042_3,0,2,0,1,8,6,17,10,3,20,4,7,13,9,15,19,0,18,11,12,0,14,5,16
1043_1,11,8,0,5,0,14,16,0,12,7,1,6,10,13,4,15,2,17,0,18,3,0,9,19
1043_2,16,15,18,5,0,6,8,10,13,0,1,17,0,14,12,3,9,0,0,2,7,19,11,4
1043_3,0,3,0,1,5,12,18,19,2,10,8,4,6,14,13,17,0,0,15,11,0,16,9,7
1044_1,16,6,0,9,0,11,17,0,15,18,14,13,1,7,5,3,2,10,20,19,8,0,12,4
1044_2,17,3,19,9,0,13,6,1,7,20,14,10,0,11,15,8,12,0,0,2,18,4,16,5
1045_1,17,6,0,5,0,13,7,0,4,2,18,14,9,15,16,0,8,11,0,3,1,0,12,10
1045_2,7,0,3,5,0,14,6,9,15,0,18,11,0,13,4,1,12,0,0,8,2,10,17,16
1045_3,0,1,0,18,5,4,3,10,8,9,6,16,14,13,15,11,0,0,0,17,0,7,12,2
1046_1,7,15,0,11,0,10,1,0,18,8,5,17,2,12,13,0,6,3,0,4,16,0,14,9
1047_1,15,7,0,5,0,14,13,0,4,6,9,19,2,11,17,18,12,1,0,10,3,0,16,8
1047_2,13,18,10,5,0,19,7,2,11,0,9,1,0,14,4,3,16,0,0,12,6,8,15,17
1047_3,0,3,0,9,5,4,10,8,12,2,7,17,19,14,11,1,0,0,18,15,0,13,16,6
104_1,10,9,0,13,0,1,6,0,15,2,8,18,19,4,14,17,12,7,0,5,16,0,11,3
104_2,6,17,5,13,0,18,9,19,4,0,8,7,0,1,15,16,11,0,0,12,2,3,10,14
104_3,0,16,0,8,13,15,5,3,12,19,9,14,18,1,4,7,0,0,17,10,0,6,11,2
1051_1,13,10,0,5,0,3,11,0,16,8,9,20,6,19,12,18,7,2,17,15,1,0,14,4
1052_1,10,7,0,4,0,8,5,0,17,9,3,14,12,11,6,18,13,1,0,15,2,0,16,19
